multiplier_dissatisfied,multiplier_neutral,multiplier_satisfied,macro_f1,accuracy,balanced_accuracy,ordinal_mae,recall_dissatisfied,recall_neutral,recall_satisfied,outer_fold,base_variant
1.2,1.2,1.0,0.5127983849199999,0.6476441322797776,0.5116885641443315,0.3983026046239391,0.30165289256198347,0.47896440129449835,0.7544483985765125,1,class_weight_dissatisfied_5_neutral_2
1.0,1.2,1.0,0.5113995284861154,0.6523266022827041,0.5032875458186336,0.38864501024290316,0.256198347107438,0.4929881337648328,0.7606761565836299,1,class_weight_dissatisfied_5_neutral_2
1.5,1.5,1.0,0.5111114699488295,0.6198419666374012,0.5275087912521049,0.4266900790166813,0.3347107438016529,0.5814455231930961,0.6663701067615658,1,class_weight_dissatisfied_5_neutral_2
1.2,1.5,1.0,0.5099581004198586,0.6245244366403278,0.5146138567259391,0.41205736025753587,0.2727272727272727,0.5976267529665588,0.6734875444839857,1,class_weight_dissatisfied_5_neutral_2
1.0,1.0,1.0,0.5065822787277918,0.6643254316652034,0.4969567055693234,0.3839625402399766,0.2727272727272727,0.4045307443365696,0.8136120996441281,1,class_weight_dissatisfied_5_neutral_2
1.2,1.0,1.0,0.504815296483204,0.6587649985367281,0.5032611476589923,0.3939127889961955,0.3140495867768595,0.3883495145631068,0.8073843416370107,1,class_weight_dissatisfied_5_neutral_2
1.5,1.2,1.0,0.5032214974224107,0.6368159203980099,0.5160918046691966,0.42054433713784023,0.3512396694214876,0.45415318230852214,0.7428825622775801,1,class_weight_dissatisfied_5_neutral_2
1.0,1.5,1.0,0.49749134841743076,0.6242317822651449,0.4987368700717509,0.40854550775534093,0.21487603305785125,0.6051779935275081,0.6761565836298933,1,class_weight_dissatisfied_5_neutral_2
1.5,1.0,1.0,0.49612627923260666,0.6464735147790459,0.511839510484182,0.4199590283874744,0.38016528925619836,0.3635382955771305,0.791814946619217,1,class_weight_dissatisfied_5_neutral_2
2.0,1.5,1.0,0.49605392600821113,0.604331284752707,0.5273878361510635,0.4577114427860697,0.3884297520661157,0.5393743257820928,0.6543594306049823,1,class_weight_dissatisfied_5_neutral_2
2.0,1.2,1.0,0.4912581995591836,0.6204272753877671,0.5237073174582794,0.4524436640327773,0.43388429752066116,0.4099244875943905,0.7273131672597865,1,class_weight_dissatisfied_5_neutral_2
2.0,2.0,1.0,0.4839201935650066,0.5618964003511853,0.522005772383474,0.48580626280362893,0.359504132231405,0.6655879180151025,0.5409252669039146,1,class_weight_dissatisfied_5_neutral_2
1.5,2.0,1.0,0.48383956679983386,0.569212759730758,0.5078531676115329,0.4638571846649107,0.2809917355371901,0.6936353829557713,0.548932384341637,1,class_weight_dissatisfied_5_neutral_2
2.0,1.0,1.0,0.4814375155219633,0.6283289435177056,0.5167796783923936,0.45390693590869186,0.45041322314049587,0.3290183387270766,0.7709074733096085,1,class_weight_dissatisfied_5_neutral_2
2.5,1.5,1.0,0.48068499595431663,0.5838454784899034,0.5292400380571332,0.49985367281240856,0.45867768595041325,0.49514563106796117,0.6338967971530249,1,class_weight_dissatisfied_5_neutral_2
2.5,1.2,1.0,0.47447693789979456,0.5990635059994147,0.5229450955505772,0.4975124378109453,0.48760330578512395,0.37971952535059333,0.7015124555160143,1,class_weight_dissatisfied_5_neutral_2
1.2,2.0,1.0,0.47015510672986216,0.5706760316066726,0.4887945503347877,0.4556628621597893,0.2066115702479339,0.7055016181229773,0.5542704626334519,1,class_weight_dissatisfied_5_neutral_2
2.5,2.0,1.0,0.46479081628666474,0.5449224465905765,0.5148251490815873,0.5212174422007609,0.3884297520661157,0.6289104638619202,0.527135231316726,1,class_weight_dissatisfied_5_neutral_2
2.5,1.0,1.0,0.4639289108184664,0.604331284752707,0.5189655501809014,0.5001463271875914,0.5206611570247934,0.29557713052858686,0.7406583629893239,1,class_weight_dissatisfied_5_neutral_2
1.0,2.0,1.0,0.455730288826847,0.5712613403570383,0.4739963123321637,0.4503950834064969,0.1487603305785124,0.7162891046386192,0.5569395017793595,1,class_weight_dissatisfied_5_neutral_2
1.2,1.2,1.0,0.5551088313325065,0.6766169154228856,0.552726905138794,0.3681592039800995,0.3677685950413223,0.5129310344827587,0.7774810858923008,2,class_weight_dissatisfied_5_neutral_2
1.0,1.0,1.0,0.552878886409626,0.6941761779338601,0.5409697585973111,0.35118525021949076,0.34297520661157027,0.44504310344827586,0.8348909657320872,2,class_weight_dissatisfied_5_neutral_2
1.2,1.0,1.0,0.5500184131684706,0.6892010535557507,0.5479974798522832,0.3608428446005268,0.384297520661157,0.43103448275862066,0.8286604361370716,2,class_weight_dissatisfied_5_neutral_2
1.5,1.5,1.0,0.5463486347037376,0.6438396254023998,0.5619692346833237,0.40181445712613406,0.40082644628099173,0.5948275862068966,0.6902536715620827,2,class_weight_dissatisfied_5_neutral_2
1.0,1.2,1.0,0.5456434018158645,0.6777875329236172,0.5367819661620749,0.36435469710272167,0.30578512396694213,0.5226293103448276,0.7819314641744548,2,class_weight_dissatisfied_5_neutral_2
1.5,1.2,1.0,0.54531571415884,0.665788703541118,0.5585772559796963,0.38893766461808604,0.4214876033057851,0.4892241379310345,0.7650200267022697,2,class_weight_dissatisfied_5_neutral_2
1.2,1.5,1.0,0.5431964200676271,0.6496927129060579,0.5449575189050183,0.3871817383669886,0.32231404958677684,0.6120689655172413,0.7004895416110369,2,class_weight_dissatisfied_5_neutral_2
1.5,1.0,1.0,0.5378240485367404,0.6772022241732514,0.5510071673306299,0.3822066139888791,0.4297520661157025,0.4084051724137931,0.8148642634623943,2,class_weight_dissatisfied_5_neutral_2
1.0,1.5,1.0,0.5251385758818553,0.6479367866549605,0.524227593611511,0.3871817383669886,0.25206611570247933,0.6174568965517241,0.7031597685803294,2,class_weight_dissatisfied_5_neutral_2
2.0,1.5,1.0,0.5231851963288466,0.6254023997658765,0.5565161393959771,0.43898156277436345,0.4380165289256198,0.5581896551724138,0.6733422340898977,2,class_weight_dissatisfied_5_neutral_2
2.0,1.2,1.0,0.5220893694012262,0.6450102429031314,0.5527807909886837,0.42873865964296165,0.45867768595041325,0.45689655172413796,0.7427681352914998,2,class_weight_dissatisfied_5_neutral_2
1.5,2.0,1.0,0.5205989871458749,0.5981855428738659,0.5444641703540717,0.4363476733977173,0.3347107438016529,0.7241379310344828,0.5745438362260792,2,class_weight_dissatisfied_5_neutral_2
2.0,2.0,1.0,0.5177438117387,0.58852794849283,0.5595113566449957,0.46122329528826456,0.41735537190082644,0.7004310344827587,0.5607476635514018,2,class_weight_dissatisfied_5_neutral_2
2.0,1.0,1.0,0.5168377827157441,0.656131109160082,0.5506111628778841,0.4269827333918642,0.4834710743801653,0.3793103448275862,0.7890520694259012,2,class_weight_dissatisfied_5_neutral_2
2.5,1.5,1.0,0.506247546751028,0.6057945566286216,0.5560184668186822,0.47731928592332457,0.49173553719008267,0.5247844827586207,0.6515353805073432,2,class_weight_dissatisfied_5_neutral_2
2.5,1.2,1.0,0.5035629912710878,0.6221832016388645,0.5543385066180089,0.4779045946736904,0.5247933884297521,0.4234913793103448,0.7147307521139297,2,class_weight_dissatisfied_5_neutral_2
1.2,2.0,1.0,0.5024075113985488,0.597892888498683,0.5191740499845926,0.43078724026924203,0.24380165289256198,0.7338362068965517,0.579884290164664,2,class_weight_dissatisfied_5_neutral_2
2.5,2.0,1.0,0.5000645855190027,0.5715539947322212,0.5593305824863263,0.49692712906057945,0.4669421487603306,0.6681034482758621,0.5429461504227859,2,class_weight_dissatisfied_5_neutral_2
2.5,1.0,1.0,0.4994435590704316,0.6330114135206322,0.552478263715373,0.47644132279777585,0.5454545454545454,0.3545258620689655,0.757454383622608,2,class_weight_dissatisfied_5_neutral_2
1.0,2.0,1.0,0.48617311847369676,0.5967222709979514,0.5028497090724261,0.4290313140181446,0.1859504132231405,0.7413793103448276,0.5812194036493102,2,class_weight_dissatisfied_5_neutral_2
